SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1749722565;482,0999999;20250612 12:02:44;12:02:44;none;;;;1749722565;-2,84901E-05;-0,028490115;-0,233716242;200,229;73,84775568;7,506163016;20,35202696;-0,003006847;2,960015362;-0,003008545;-0,001880188;0,003988675;25,00477148;24,8964;3,160091112;69,92485593;2,223040351;3,179184743;0,937050761;1,256414068;16,11761517;1,151157244;18,52917516;-0,271288241;-0,02819309;-0,233716242;204,4928783;204,6976606;-7,41358E-05;67,0236983;-0,028490115;21,89457959;21,87072909;4,03709E-07;78,78677453;135;19;1;0;54158,08614;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,233716242;#DIV/0!;-11,13304073;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749722565;200,229;199,992;21,8709;21,8945;200,419;21,3575;701,097;101,544;0,0997527;24,9974;24,8964;999,9;0;0;10020;0;0,00917362;0,236816;204,706;204,469;-0,0236034;199,992;21,8945;2,22087;2,22326;19,1136;19,1309;0,0499917;0;0;0;3,47;0,0499917;-0,27;2,67;35,562;41,25;38,375;41,75;38,187;0;0;0;1749722562;0;3,946923077;-1,465299196;5,144615322;-0,496153846;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,276593661;0,056395244;0,018195509;1;-0,003325656;0,000580431;0,000110911;1;2;2;2/2;3,32801;2,834;0,0534717;0,0538833;0,113883;0,116313;26126,1;29226,4;27266,5;30726,3;33361,1;35633,4;41734,5;44387,5;2,11614;2,31532;0,0445694;0;24,1646;999,9;55;32,1;26,0106;63,7498;16,7308;2;-0,138604;0,335416;20,2125;5,20555;11,9381;4,9934;3,291;1291,3;5602,3;9999;8,4;1,86264;1,86752;1,86891;1,86356;1,86723;1,86232;1,86284;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,19;0,5134;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162042,7;29162042,7;0,715332;2,67212;2,14966;2,60376;2,34741;2,33765;41,1187;23,7635;18;551,047;748,209;24,2022;25,5993;30,0002;25,6397;25,412;14,3223;13,1934;100;24,2028;200;21,8984;99,8593;99,5661
6;1749722685;602,5999999;20250612 12:04:45;12:04:45;none;;;;1749722685;-4,4304E-06;-0,004430395;-0,172592548;100,149;-487,0119679;-49,49939732;10,17904173;-0,00046794;2,964149206;-0,000467981;-0,000292485;0,003988675;24,98336451;24,8879;3,158488804;69,94720754;2,221736523;3,176304817;0,936752281;0,195380439;15,06944289;1,074665108;16,34347711;-0,161404482;-0,007633638;-0,172592548;102,2310375;102,3819939;7,26247E-05;67,0236983;-0,004430395;21,86264218;21,85892485;6,30894E-07;78,78677453;60;9;1;0;54282,49412;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,172592548;#DIV/0!;-8,221422057;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749722685;100,149;100,01;21,8591;21,8655;100,434;21,3462;700,01;101,539;0,0999752;24,9822;24,8879;999,9;0;0;10044;0;0,00917362;0,139313;102,387;102,246;-0,00635147;100,01;21,8655;2,21955;2,22019;19,1041;19,1087;0,0499917;0;0;0;5,51;0,0499917;0,05;1,23;34,625;38,312;36,625;37,687;36,375;0;0;0;1749722683;0;3,626;6,656923077;-8,705384628;1,6224;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,176136597;0,029932059;0,016068281;1;-0,000938761;0,001715443;0,000255334;1;2;2;2/2;3,32677;2,83442;0,0285278;0,0287132;0,113834;0,116198;26815,8;30004,9;27267,5;30727,1;33364,4;35638,3;41736,2;44387,7;2,24652;2,31566;0,0445306;0;24,1567;999,9;54,7;32,2;26,0148;64,3098;17,508;2;-0,138711;0,194723;20,2104;5,20495;11,9381;4,99352;3,291;1295,3;5613,5;9999;8,4;1,86264;1,86752;1,86895;1,86356;1,86722;1,86232;1,86282;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,285;0,5129;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162044,8;29162044,8;0,435791;2,69775;2,14966;2,60254;2,34741;2,2876;41,1705;23,7548;18;638,792;748,576;24,2952;25,6107;30;25,642;25,4184;8,73092;12,9132;100;24,2999;100;21,9339;99,8634;99,5674
7;1749722806;723,0999999;20250612 12:06:45;12:06:45;none;;;;1749722806;-5,92661E-05;-0,059266131;-0,205626612;50,1646;-2,789434097;-0,283504043;5,098477481;-0,006249128;2,96407968;-0,006256457;-0,003909626;0,003988675;25,0140896;24,8989;3,160562515;69,92704149;2,2232954;3,179450114;0,937267114;2,613636393;15,96396642;1,138642244;19,72023373;-0,24313989;-0,076574447;-0,205626612;51,095669;51,27618364;-7,85565E-05;67,0236983;-0,059266131;21,92287436;21,87315394;6,85379E-06;78,78677453;63;9;1;0;54277,33204;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,205626612;#DIV/0!;-9,794995092;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749722806;50,1646;49,9529;21,8753;21,9395;50,5032;21,3617;699,994;101,535;0,0999673;24,9988;24,8989;999,9;0;0;10044;0;0,00940296;0,211708;51,2865;51,0734;-0,0641537;49,9529;21,9395;2,22111;2,22762;19,1154;19,1624;0,0499917;0;0;0;1,64;0,0499917;-2,89;1,5;34,875;39,937;37,5;39,875;37,375;0;0;0;1749722804;0;3,077692308;-4,635897556;4,644102664;-1,042307692;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,201071727;-0,07704809;0,019149194;1;-0,00110738;-0,001621004;0,000491489;1;2;2;2/2;3,32678;2,83441;0,014727;0,0147356;0,113887;0,116465;27196,5;30438,1;27267,1;30728,4;33362,7;35629,4;41736,6;44390,3;2,24214;2,31446;0,0456691;0;24,149;999,9;54,4;32,2;25,877;64,0997;17,4479;2;-0,137565;0,22581;20,2124;5,20531;11,9381;4,9936;3,291;1299;5623,6;9999;8,5;1,86264;1,86754;1,86892;1,86356;1,86722;1,86233;1,86284;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,339;0,5136;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162046,8;29162046,8;0,292969;2,71362;2,14966;2,60254;2,34741;2,27173;41,2482;23,746;18;635,648;747,578;24,3251;25,615;30,0001;25,6451;25,4227;5,88655;12,6396;100;24,3245;50;21,9301;99,8633;99,5724
8;1749722926;843,5999999;20250612 12:08:46;12:08:46;none;;;;1749722926;-1,52224E-05;-0,015222441;-0,007279536;-0,226973;-7,375247952;-0,749596849;-0,023068817;-0,00161601;2,967363027;-0,001616499;-0,001010268;0,003988675;25,01034034;24,8901;3,158903451;70,01678917;2,227157771;3,180891037;0,93174568;0,67130966;18,6052641;1,325558501;20,60612094;-0,008847082;-0,015385595;-0,007279536;-0,24554796;-0,239272836;2,67725E-05;67,0236983;-0,015222441;21,92607669;21,91331576;-4,92011E-07;78,78677453;65;9;1;0;54372,77191;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,007279536;#DIV/0!;-0,346759703;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749722926;-0,226973;-0,234554;21,9129;21,9258;0,170517;21,3975;699,928;101,537;0,0998336;25,0064;24,8901;999,9;0;0;10062,5;0;0,00917362;0,00758168;-0,232058;-0,239812;-0,0128345;-0,234554;21,9258;2,22497;2,22628;19,1433;19,1527;0,0499917;0;0;0;6,42;0,0499917;-2,94;2,59;35,562;41,187;38,312;41,75;38,125;0;0;0;1749722924;0;3,5252;6,24538465;-2,620769336;-0,5844;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,035290276;0,077214224;0,02732639;1;-0,001733694;-0,000501365;0,000121705;1;2;2;2/2;3,3267;2,83444;5,06922E-05;-7,06125E-05;0,114026;0,11642;27604,4;30897,3;27269,7;30729,9;33360,4;35632,9;41740,5;44392,4;2,23902;2,31386;0,0469983;0;24,1184;999,9;54,2;32,3;25,9236;63,6097;17,5321;2;-0,138911;0,273837;20,2124;5,20471;11,9381;4,99308;3,291;1303;5634,4;9999;8,5;1,86265;1,86756;1,86902;1,86357;1,86727;1,86235;1,86294;1,86509;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,397;0,5154;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162048,8;29162048,8;0,0317383;4,99756;2,14966;2,60132;2,34741;2,33765;41,3261;23,746;18;633,298;746,91;24,2813;25,6038;30;25,6365;25,412;0;12,6396;100;24,2738;0;21,9301;99,8726;99,5772
9;1749723047;964,0999999;20250612 12:10:46;12:10:46;none;;;;1749723047;-5,9601E-06;-0,005960103;-0,063968522;50,57;-109,7454977;-11,15365958;5,139532617;-0,000636601;2,970345133;-0,000636677;-0,000397916;0,003988675;24,9890555;24,8616;3,153535571;70,10074583;2,227317126;3,177308743;0,926218445;0,262840521;20,16127937;1,434634521;21,86274309;-0,213492864;-0,005129527;-0,063968522;51,55902984;51,71485576;-0,025441349;67,0236983;-0,005960103;21,92055213;21,91555455;2,8702E-07;78,78677453;66;9;1;0;54464,07565;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,063968522;#DIV/0!;-3,047131647;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723047;50,57;50,3868;21,9155;21,9198;50,9082;21,4;700,062;101,532;0,100047;24,9875;24,8616;999,9;0;0;10080;0;0,00917362;0,183228;51,7031;51,516;-0,00429535;50,3868;21,9198;2,22513;2,22557;19,1444;19,1475;0,0499917;0;0;0;4,28;0,0499917;-0,57;1,08;34,562;38,25;36,562;37,625;36,312;0;0;0;1749723044;0;3,3768;-2,316922999;-15,04000004;1,6784;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,156801555;0,228229441;0,04270257;1;-0,000932345;0,000298404;0,000113123;1;2;2;2/2;3,32686;2,83481;0,0148432;0,0148615;0,114035;0,116397;27197,8;30438,2;27271,5;30732,2;33362,1;35636,3;41743,2;44395,5;2,23712;2,3139;0,0464261;0;24,0993;999,9;54;32,4;25,9767;64,1197;17,4519;2;-0,141461;0,169436;20,2106;5,20495;11,9381;4,9934;3,291;1306,7;5644,2;9999;8,5;1,86264;1,86753;1,86899;1,86356;1,86724;1,86234;1,86292;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,338;0,5155;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162050,8;29162050,8;0,308838;2,72949;2,14966;2,60254;2,34741;2,33643;41,3781;23,746;18;631,726;746,718;24,3182;25,5805;29,9999;25,6179;25,3949;6,19959;12,6396;100;24,3282;50;21,9301;99,8792;99,5845
10;1749723167;1084,6;20250612 12:12:47;12:12:47;none;;;;1749723167;-1,35208E-05;-0,013520847;0,008616821;100,147;108,1965915;10,99625405;10,17815663;-0,001432455;2,965081576;-0,00143284;-0,00089549;0,003988675;25,00530501;24,8939;3,159619772;69,9992199;2,225988375;3,180018831;0,933631397;0,596269352;17,24819027;1,229812429;19,07826072;-0,048953405;-0,012167761;0,008616821;102,3990805;102,3923576;-0,000211051;67,0236983;-0,013520847;21,91388399;21,9025503;-1,25427E-07;78,78677453;66;9;1;0;54306,24222;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,008616821;#DIV/0!;0,410461063;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723167;100,147;100,104;21,9024;21,9126;100,432;21,3875;700,074;101,532;0,100167;25,0018;24,8939;999,9;0;0;10050;0;0,00917362;0,0426788;102,389;102,347;-0,0102081;100,104;21,9126;2,2238;2,22484;19,1348;19,1423;0,0499917;0;0;0;2,94;0,0499917;-1,31;1,85;34,875;40;37,5;39,937;37,375;0;0;0;1749723165;0;3,444230769;-6,510427346;4,398290651;-0,964230769;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,059466654;0,011309801;0,026223789;1;-0,001399069;-0,000940812;0,000171688;1;2;2;2/2;3,32688;2,83466;0,0285291;0,0287405;0,113993;0,116375;26821;30009,9;27272,6;30732,8;33364,6;35637,7;41744,4;44396,3;2,2382;2,3137;0,0471413;0;24,1198;999,9;53,8;32,4;25,8793;63,7797;17,476;2;-0,142543;0,238671;20,2125;5,20543;11,9381;4,99364;3,291;1310,7;5655;9999;8,6;1,86264;1,86753;1,86894;1,86356;1,86722;1,86233;1,86289;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,285;0,5149;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162052,8;29162052,8;0,441895;2,72461;2,14966;2,60254;2,34741;2,31323;41,4301;23,7548;18;632,324;746,318;24,3076;25,5612;30;25,6013;25,378;8,86085;12,6396;100;24,3053;100;21,8843;99,8826;99,5863
11;1749723288;1205,1;20250612 12:14:47;12:14:47;none;;;;1749723288;-1,7304E-05;-0,017303965;-0,075057519;200,128;132,4039612;13,45515017;20,33739979;-0,001840683;2,96227186;-0,001841318;-0,001150767;0,003988675;25,00518315;24,8706;3,155229829;69,98879109;2,225510782;3,179810291;0,929719047;0,763104853;20,77723027;1,482659369;23,02698316;-0,06735009;-0,019085409;-0,075057519;204,5408573;204,6059818;0,000165592;67,0236983;-0,017303965;21,91461015;21,90010121;5,18105E-07;78,78677453;66;9;1;0;54223,44045;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,075057519;#DIV/0!;-3,575354485;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723288;200,128;200,067;21,8999;21,9159;200,318;21,3851;700,029;101,522;0,0999609;25,0007;24,8706;999,9;0;0;10035;0;0,00993809;0,0617371;204,609;204,55;-0,0159988;200,067;21,9159;2,22333;2,22496;19,1314;19,1432;0,0499917;0;0;0;5,13;0,0499917;-3,54;1,91;35,562;41,25;38,375;41,812;38,187;0;0;0;1749723285;0;3,0724;4,492307706;-1,367692412;-0,0396;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,087337065;-0,036982315;0,014105162;1;-0,001661815;-0,001527397;0,000262394;1;2;2;2/2;3,32683;2,83433;0,0534448;0,0538962;0,113976;0,116379;26134,4;29233,4;27274,1;30733,9;33367;35639,4;41746,6;44398,6;2,23782;2,31316;0,0450492;0;24,1309;999,9;53,6;32,5;25,9329;63,6597;17,4319;2;-0,142927;0,292519;20,2124;5,20483;11,9381;4,99344;3,291;1314,4;5664,8;9999;8,6;1,86264;1,86752;1,86893;1,86358;1,86722;1,86234;1,86292;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,19;0,5148;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162054,8;29162054,8;0,718994;2,71118;2,14966;2,60132;2,34741;2,33032;41,5083;23,746;18;631,942;745,729;24,225;25,5526;30,0001;25,5914;25,3693;14,3981;12,6396;100;24,2261;200;21,8843;99,8879;99,5907
12;1749723408;1325,6;20250612 12:16:48;12:16:48;none;;;;1749723408;-2,35743E-06;-0,002357426;0,074160857;299,931;765,6145243;77,80150686;30,47889377;-0,000250477;2,966453121;-0,000250489;-0,000156555;0,003988675;24,98073008;24,8807;3,15713211;70,09307593;2,226090984;3,175907112;0,931041127;0,103962465;15,89678561;1,132732879;17,13746963;0,092806121;-0,002146929;0,074160857;306,7119929;306,6472;-5,11357E-05;67,0236983;-0,002357426;21,90813904;21,90616061;4,24095E-07;78,78677453;66;9;1;0;54350,35623;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,074160857;#DIV/0!;3,532642122;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723408;299,931;300,01;21,9061;21,9079;300,041;21,3911;699,966;101,52;0,0996851;24,9801;24,8807;999,9;0;0;10059;0;0,00967817;-0,0784912;306,649;306,73;-0,0017395;300,01;21,9079;2,22391;2,22409;19,1356;19,1369;0,0499917;0;0;0;3,31;0,0499917;-1,54;1,64;34,5;38,125;36,5;37,562;36,312;0;0;0;1749723406;0;3,473846154;2,914188063;-1,641367425;0,834230769;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,099371153;-0,145900883;0,040644352;1;-0,000352688;0,000816154;0,000144395;1;2;2;2/2;3,32676;2,83426;0,0750292;0,0757048;0,113995;0,116347;25537,5;28559,3;27273,2;30733,8;33365,6;35640,2;41745,8;44398;2,23702;2,31278;0,0458419;0;24,128;999,9;53,4;32,6;25,9817;63,8897;17,52;2;-0,143085;0,168264;20,2103;5,20495;11,9381;4,99344;3,291;1318,4;5675,6;9999;8,6;1,86264;1,86752;1,86894;1,86356;1,86723;1,86232;1,86287;1,86507;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,11;0,515;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162056,8;29162056,8;0,986328;2,69897;2,14966;2,60132;2,34741;2,32666;41,5605;23,746;18;631,366;745,369;24,3055;25,5547;30,0001;25,5914;25,3672;19,7561;12,6396;100;24,3155;300;21,8843;99,8853;99,5898
13;1749723529;1446,1;20250612 12:18:48;12:18:48;none;;;;1749723529;-1,11698E-05;-0,011169813;-0,043385023;400,028;335,7484506;34,11779563;40,64969928;-0,001181969;2,965347616;-0,001182231;-0,000738871;0,003988675;25,00329936;24,8893;3,158752665;69,94549391;2,224094234;3,179753419;0,934658431;0,492588759;17,76131488;1,266246839;19,52413915;0,002151942;-0,01121277;-0,043385023;408,9428752;408,9803879;0,000128693;67,0236983;-0,011169813;21,89634341;21,88698242;-6,51272E-07;78,78677453;67;10;1;0;54314,00017;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,043385023;#DIV/0!;-2,066639533;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723529;400,028;400,026;21,887;21,8964;400,069;21,3728;700,044;101,517;0,100135;25,0004;24,8893;999,9;0;0;10053;0;0,00955585;0,0017395;408,979;408,981;-0,00939751;400,026;21,8964;2,22189;2,22285;19,1211;19,1279;0,0499917;0;0;0;6,42;0,0499917;-0,63;2,34;34,937;40,062;37,562;40,062;37,437;0;0;0;1749723527;0;3,5748;-2,475384604;-2,361538575;-0,8648;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,020691871;0,083437511;0,024226255;1;-0,000920245;0,000452191;0,000103455;1;2;2;2/2;3,32684;2,83466;0,0940593;0,0948814;0,113924;0,116301;25013,2;27967;27274,4;30734;33369,5;35642,3;41747,2;44398,2;2,23626;2,31196;0,0460505;0;24,1332;999,9;53,2;32,6;25,8864;63,9197;17,6122;2;-0,142451;0,241007;20,2124;5,20531;11,9381;4,9934;3,291;1322,1;5685,4;9999;8,7;1,86264;1,86752;1,86892;1,86356;1,86722;1,86232;1,86286;1,86507;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,041;0,5142;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162058,8;29162058,8;1,24512;2,70142;2,14966;2,60132;2,34741;2,34741;41,6127;23,7635;18;630,796;744,651;24,2996;25,5569;30,0001;25,5893;25,3672;24,9104;12,6396;100;24,2994;400;21,8748;99,8891;99,5904
14;1749723649;1566,6;20250612 12:20:49;12:20:49;none;;;;1749723649;-8,29314E-06;-0,008293141;0,025047965;499,989;537,9189566;54,66078797;50,80652463;-0,00087493;2,96743644;-0,000875074;-0,000546908;0,003988675;25,01365722;24,9028;3,161298025;69,88996668;2,2237997;3,181858292;0,937498325;0,365727533;17,3898731;1,239046611;18,99863592;0,022953623;-0,008585354;0,025047965;511,2050456;511,1822424;0,000215778;67,0236983;-0,008293141;21,89142925;21,88447455;-5,09143E-08;78,78677453;64;9;1;0;54373,52916;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,025047965;#DIV/0!;1,193156327;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723649;499,989;500,005;21,8845;21,8917;499,972;21,3704;699,789;101,516;0,0992848;25,0115;24,9028;999,9;0;0;10065;0;0,00716307;-0,015564;511,176;511,196;-0,00722122;500,005;21,8917;2,22162;2,22235;19,1191;19,1244;0,0499917;0;0;0;4,86;0,0499917;-0,07;3,46;35,562;41,25;38,375;41,875;38,187;0;0;0;1749723647;0;2,878076923;-0,736752073;9,566837624;0,421153846;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,028377976;-0,035396221;0,042369253;1;-0,000684566;-0,000866425;0,000183818;1;2;2;2/2;3,32655;2,83391;0,111052;0,112017;0,113913;0,116281;24544,9;27437,9;27275,3;30734,4;33371,8;35644,2;41749,5;44399,6;2,2403;2,31208;0,045982;0;24,1478;999,9;53,1;32,7;25,9843;63,6697;17,6282;2;-0,141435;0,357172;20,212;5,20495;11,9381;4,99328;3,291;1326,1;5696,1;9999;8,7;1,86264;1,86758;1,86895;1,86356;1,86722;1,86234;1,86289;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,017;0,5141;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162060,8;29162060,8;1,49292;2,68799;2,14966;2,60132;2,34741;2,3291;41,665;23,7548;18;633,755;744,812;24,2149;25,5633;30;25,5936;25,3715;29,866;12,6396;100;24,2096;500;21,8748;99,8938;99,5928
15;1749723770;1687,1;20250612 12:22:49;12:22:49;none;;;;1749723770;1,33281E-06;0,001332811;0,032294095;599,992;227,9646479;23,16451371;60,96788708;0,000141265;2,95949426;0,000141262;8,82888E-05;0,003988675;24,98497951;24,8913;3,159129642;70,06201352;2,225794492;3,176891985;0,93333515;-0,05877696;14,99791193;1,071281294;16,01440494;-0,052340127;0,001670067;0,032294095;613,4402748;613,4117818;4,97515E-05;67,0236983;0,001332811;21,90311589;21,90423333;-3,52548E-08;78,78677453;62;9;1;0;54144,28425;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,032294095;#DIV/0!;1,538324742;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749723770;599,992;599,948;21,9043;21,9029;599,922;21,3894;700,065;101,514;0,1005;24,9853;24,8913;999,9;0;0;10020;0;0,0081951;0,0440063;613,429;613,383;0,0014534;599,948;21,9029;2,2236;2,22345;19,1334;19,1323;0,0499917;0;0;0;4,77;0,0499917;1,78;1,32;34,5;38,125;36,437;37,5;36,25;0;0;0;1749723767;0;3,516923077;4,596923087;-8,064615429;0,885;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,076371983;-0,085900755;0,036346753;1;9,31329E-05;0,000406617;0,000184925;1;2;2;2/2;3,32686;2,83474;0,126482;0,127558;0,113978;0,116316;24117,7;26956,6;27274;30733,1;33368;35640,7;41747,8;44396,9;2,24486;2,31096;0,0433922;0;24,1788;999,9;52,8;32,7;25,8395;63,9997;17,6082;2;-0,140947;0,198786;20,2103;5,20459;11,9381;4,99348;3,291;1329,7;5705,8;9999;8,7;1,86264;1,86752;1,86891;1,86356;1,86722;1,86234;1,86288;1,86508;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,07;0,5149;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162062,8;29162062,8;1,7334;2,68799;2,14966;2,60132;2,34741;2,27173;41,7699;23,746;18;637,221;744,031;24,3002;25,5816;30,0001;25,6086;25,3864;34,6628;12,3599;100;24,3064;600;21,9491;99,8895;99,5875
